session_id,label,weak_label,risk_score,label_reason,language,task,task_status,final_score,event_count,duration_sec,paste_action_count,paste_event_count,pasted_chars,inserted_chars,max_insert_chars,source_file
tasktracker_python_brackets_brackets_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462,0,0,0.0,low-risk trace,python,brackets,NOT_SOLVED,0.0208,471,1339.244,0,0,0,512,13,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462.csv
tasktracker_python_brackets_brackets_7977_3602105_198512269907.71637_5b4f052f5c14ae763335940fd69a5cb64c39a44d,1,1,4.5,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,brackets,,0.125,407,1463.12,6,9,382,728,197,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_7977_3602105_198512269907.71637_5b4f052f5c14ae763335940fd69a5cb64c39a44d.csv
tasktracker_python_brackets_brackets_80013_1913512191_1241725290275.6074_088a639610b7263464ee341efad6233e08d90957,0,0,0.0,low-risk trace,python,brackets,,0.1667,249,1258.381,0,0,0,329,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_80013_1913512191_1241725290275.6074_088a639610b7263464ee341efad6233e08d90957.csv
tasktracker_python_brackets_brackets_8085_488736472_582930556668.2284_d079a2b09b7f40c9d58bb271fe1bacab9f2055bb,1,1,2.5,large code insertion; large pasted/inferred-paste volume,python,brackets,,0.1667,1056,4287.392,0,3,1089,2791,439,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_8085_488736472_582930556668.2284_d079a2b09b7f40c9d58bb271fe1bacab9f2055bb.csv
tasktracker_python_brackets_brackets_90148_1876925322_609832802102.6696_f6f7b26fd8a02a1ddf458302382b502584d58c63,0,0,0.0,low-risk trace,python,brackets,,0.0,291,754.953,0,0,0,380,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\brackets\brackets_90148_1876925322_609832802102.6696_f6f7b26fd8a02a1ddf458302382b502584d58c63.csv
tasktracker_python_max_3_max_3_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48,0,0,0.0,low-risk trace,python,max_3,,0.1667,54,42.207,0,0,0,132,25,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48.csv
tasktracker_python_max_3_max_3_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,158,55.569,0,0,0,110,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7.csv
tasktracker_python_max_3_max_3_10613_93575479max_3_4984014910max_39.764_35914e8a15max_30f609b15de3f6dmax_377546max_376fe193c,0,0,0.0,low-risk trace,python,max_3,NOT_SOLVED,0.1667,55,113.974,0,0,0,107,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_10613_93575479max_3_4984014910max_39.764_35914e8a15max_30f609b15de3f6dmax_377546max_376fe193c.csv
tasktracker_python_max_3_max_3_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,27,26.68,0,0,0,31,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec.csv
tasktracker_python_max_3_max_3_25473_991764958_308486041488.3171_1ab531bf0d0f6f80019e17af1e2482580c78d46e,1,1,2.0,explicit paste action,python,max_3,,0.1667,249,229.508,1,6,6,200,22,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_25473_991764958_308486041488.3171_1ab531bf0d0f6f80019e17af1e2482580c78d46e.csv
tasktracker_python_max_3_max_3_261263_1653232206_235383674921.56827_6c8338a5540db9e87ec3a477bd1ee3795d1d279c,0,0,1.75,large code insertion,python,max_3,SOLVED,0.1667,24,125.254,0,1,142,172,142,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_261263_1653232206_235383674921.56827_6c8338a5540db9e87ec3a477bd1ee3795d1d279c.csv
tasktracker_python_max_3_max_3_331_10479887_627730534414.8816_b252d1cde11d18512d48ba30f23ad415bcc24025,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,252,843.781,0,0,0,339,35,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_331_10479887_627730534414.8816_b252d1cde11d18512d48ba30f23ad415bcc24025.csv
tasktracker_python_max_3_max_3_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,129,188.231,0,0,0,135,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd.csv
tasktracker_python_max_3_max_3_3922_14266605_106156858781.32156_e9e4ef0ebd322a0cb52d08b029872220e8d28f33,0,0,1.5,large code insertion,python,max_3,NOT_SOLVED,0.125,617,780.578,0,1,144,701,144,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3922_14266605_106156858781.32156_e9e4ef0ebd322a0cb52d08b029872220e8d28f33.csv
tasktracker_python_max_3_max_3_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79,1,1,3.5,explicit paste action; large code insertion,python,max_3,,-1.0,274,605.778,2,6,182,395,132,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3924_8338274_1564691555063.0962_ca74f2862614299a8409989a9c593be220f1fb79.csv
tasktracker_python_max_3_max_3_3926_12429449_640770882109.8872_00a1125d55fc211acab5685f317c210cf470ad6b,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.1667,156,328.014,4,12,137,279,43,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3926_12429449_640770882109.8872_00a1125d55fc211acab5685f317c210cf470ad6b.csv
tasktracker_python_max_3_max_3_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,198,651.269,0,0,0,187,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3926_18867574_497757888947.8761_2b685e08e8e72f86b60978ab61bc18be156abfe3.csv
tasktracker_python_max_3_max_3_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623,1,1,4.75,explicit paste action; large code insertion; large pasted/inferred-paste volume,python,max_3,SOLVED,0.1667,316,731.0,6,22,375,632,148,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3927_6753787_1365530703655.7397_2af58a25bc4cff24a64280a6833050b6b469b623.csv
tasktracker_python_max_3_max_3_3936_11869815_1043268103658.7896_1f5e8a748d0319656d9cf5e2a8b2fe27f5a75310,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.1667,628,1324.75,2,5,65,671,37,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3936_11869815_1043268103658.7896_1f5e8a748d0319656d9cf5e2a8b2fe27f5a75310.csv
tasktracker_python_max_3_max_3_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.0625,275,467.051,2,2,2,261,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729.csv
tasktracker_python_max_3_max_3_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,163,282.22,0,0,0,173,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d.csv
tasktracker_python_max_3_max_3_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd,0,0,0.0,low-risk trace,python,max_3,,-1.0,118,134.937,0,0,0,153,23,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd.csv
tasktracker_python_max_3_max_3_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.0625,206,419.176,2,3,27,207,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4483_22404538_1537213233620.335_b945b42e714dfd0b666af502e7602c7d02a51211.csv
tasktracker_python_max_3_max_3_44_2031330293_1556445243741.154_cec60bad9bb836e2dfe6e554334f756d194ed663,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,34,74.546,0,0,0,45,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_44_2031330293_1556445243741.154_cec60bad9bb836e2dfe6e554334f756d194ed663.csv
tasktracker_python_max_3_max_3_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0417,222,435.809,0,0,0,253,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe.csv
tasktracker_python_max_3_max_3_4518_15960591_281234971520.1383_f36e7d6400ea913bc9f11890d06a778e3bc0074b,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.1667,141,304.286,2,6,47,186,15,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4518_15960591_281234971520.1383_f36e7d6400ea913bc9f11890d06a778e3bc0074b.csv
tasktracker_python_max_3_max_3_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,65,129.202,0,0,0,102,20,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711.csv
tasktracker_python_max_3_max_3_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,206,315.98,0,0,0,144,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4611_9955056_1556291180042.0403_255f4b3270c39f31c7de3fdaf9a648ca58517978.csv
tasktracker_python_max_3_max_3_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.0417,182,230.591,2,4,20,183,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4612_24084281_12074027253.89905_49c0baddef9a7d87271af35658542f906dd12535.csv
tasktracker_python_max_3_max_3_4613_3170514_1060883437271.8489_6dfbed6f8277a7652f4a94d6cc305238a0eaf86b,0,0,0.0,low-risk trace,python,max_3,NOT_SOLVED,0.1667,1173,825.224,0,1,107,1085,107,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4613_3170514_1060883437271.8489_6dfbed6f8277a7652f4a94d6cc305238a0eaf86b.csv
tasktracker_python_max_3_max_3_4619_18680089_606821129744.5363_2129a0b5fcb125e5753fbe00c95e17a2e52d863a,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,258,377.938,0,0,0,303,19,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4619_18680089_606821129744.5363_2129a0b5fcb125e5753fbe00c95e17a2e52d863a.csv
tasktracker_python_max_3_max_3_4638_1121698_1272512598085.6858_92c1fa92ffdfc34e211202425210407f7cd87456,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,247,579.589,0,1,43,473,43,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4638_1121698_1272512598085.6858_92c1fa92ffdfc34e211202425210407f7cd87456.csv
tasktracker_python_max_3_max_3_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4,0,0,0.0,low-risk trace,python,max_3,,0.0,102,415.769,0,1,53,221,53,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4709_21700686_833293820294.9862_f43474eadeb6923df0b37b139893420594f7f3b4.csv
tasktracker_python_max_3_max_3_4723_4210094_515013867684.5746_e7bb52830a609aba1f5b96afd5max_3d3cfff1b9933,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,127,157.468,0,0,0,195,16,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4723_4210094_515013867684.5746_e7bb52830a609aba1f5b96afd5max_3d3cfff1b9933.csv
tasktracker_python_max_3_max_3_4893_28638095_338038911220.28064_2b8a6daa2fb0a7a8045e5f428d8712913f3510e3,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,212,372.162,0,0,0,253,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4893_28638095_338038911220.28064_2b8a6daa2fb0a7a8045e5f428d8712913f3510e3.csv
tasktracker_python_max_3_max_3_4900_25max_369max_399_max_35max_37086558343.max_352_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2,0,0,1.75,large code insertion,python,max_3,SOLVED,0.0,8,223.674,0,1,155,157,155,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_4900_25max_369max_399_max_35max_37086558343.max_352_0cmax_30max_3amax_37cc97689abd694b24fef5e865373bbdb2.csv
tasktracker_python_max_3_max_3_5123_26252824_704900351475.3583_a4445a85060a47d50105eebaad20336066ed413b,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.0,1010,786.735,3,6,31,933,60,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_5123_26252824_704900351475.3583_a4445a85060a47d50105eebaad20336066ed413b.csv
tasktracker_python_max_3_max_3_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,33,28.117,0,0,0,20,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819.csv
tasktracker_python_max_3_max_3_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8,0,0,0.0,low-risk trace,python,max_3,,0.0,82,98.871,0,0,0,88,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8.csv
tasktracker_python_max_3_max_3_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110,1,1,2.0,explicit paste action,python,max_3,,0.0,68,24.609,2,22,46,87,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110.csv
tasktracker_python_max_3_max_3_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,216,150.576,0,0,0,175,4,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_6847_4337348_344732819754.7162_c1748bae205d445b50e5ae66f8f8e5cdb9a06809.csv
tasktracker_python_max_3_max_3_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.1667,101,206.927,4,10,82,163,17,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462.csv
tasktracker_python_max_3_max_3_7981_22929433_430882957334.7362_4d899ac82cc694e77f96d6bad10c83c67a44a0d9,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,151,232.733,0,0,0,156,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_7981_22929433_430882957334.7362_4d899ac82cc694e77f96d6bad10c83c67a44a0d9.csv
tasktracker_python_max_3_max_3_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f,1,1,2.25,explicit paste action,python,max_3,SOLVED,0.0,286,598.098,4,9,62,313,26,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f.csv
tasktracker_python_max_3_max_3_8155_1377339_40104989606.44157_1641f0fb729baa91ebef5c5f99f451ff13027465,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0833,371,416.437,0,0,0,329,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_8155_1377339_40104989606.44157_1641f0fb729baa91ebef5c5f99f451ff13027465.csv
tasktracker_python_max_3_max_3_8184_17697403_684766388200.1547_a403ec74f05180106cfb76c1d207f8d75cce3f81,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.0,363,662.082,0,0,0,388,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_8184_17697403_684766388200.1547_a403ec74f05180106cfb76c1d207f8d75cce3f81.csv
tasktracker_python_max_3_max_3_8192_13709299_125942945428.39133_77050ede6a50c2b0c141a0eaeb795b35f9f63b63,0,0,0.25,low-risk trace,python,max_3,SOLVED,0.1667,460,477.154,0,0,0,651,25,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_8192_13709299_125942945428.39133_77050ede6a50c2b0c141a0eaeb795b35f9f63b63.csv
tasktracker_python_max_3_max_3_8207_31794900_605885085965.2665_90e2b7eb3771965fca35f7af63a79c30187e2fc9,0,0,1.25,large pasted/inferred-paste volume,python,max_3,SOLVED,0.1667,454,813.885,0,11,517,1065,47,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_3\max_3_8207_31794900_605885085965.2665_90e2b7eb3771965fca35f7af63a79c30187e2fc9.csv
tasktracker_python_max_digit_max_digit_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48,0,0,0.0,low-risk trace,python,max_digit,,0.2292,18,29.589,0,0,0,20,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_100152_1166263590_436878423604.05066_7c3063711b59051ab54ab60ae4c5258a75074d48.csv
tasktracker_python_max_digit_max_digit_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,351,220.601,0,0,0,258,7,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_1017_113826708_321439997792.73645_38275c782207f99d2c0a956b0a7d5de10754adf7.csv
tasktracker_python_max_digit_max_digit_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,45,20.193,0,0,0,48,3,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_198352_865707415_1206794217618.4377_4d28089eed49c86c701df45ca594848174fd42ec.csv
tasktracker_python_max_digit_max_digit_25470_1305653967_655932420175.117_f4d9ff03bb3e5aeba6b7e598c207484f03a46ff9,1,1,2.25,explicit paste action,python,max_digit,SOLVED,0.0,350,474.935,1,5,5,345,21,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_25470_1305653967_655932420175.117_f4d9ff03bb3e5aeba6b7e598c207484f03a46ff9.csv
tasktracker_python_max_digit_max_digit_261258_607555216_1487612001868.1753_37d506f4f3a660265d3fab7a603b222b5dbc2a1d,1,1,2.25,explicit paste action,python,max_digit,SOLVED,0.1875,204,718.784,6,11,94,265,42,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_261258_607555216_1487612001868.1753_37d506f4f3a660265d3fab7a603b222b5dbc2a1d.csv
tasktracker_python_max_digit_max_digit_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,132,124.862,0,0,0,163,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_3875_692915_1076739655245.9308_1afbf84de1ff6fbffc72125b28e96fe64117f0fd.csv
tasktracker_python_max_digit_max_digit_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729,1,1,2.0,explicit paste action,python,max_digit,NOT_SOLVED,0.0,545,683.27,2,2,4,377,12,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_3993_26165527_1525877204072.2517_8e431da599d88f3dcbf5be085e1fb28804b59729.csv
tasktracker_python_max_digit_max_digit_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d,0,0,0.0,low-risk trace,python,max_digit,NOT_SOLVED,0.0,215,511.724,0,0,0,245,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4136_21286169_733206589.9089452_58d49900fbac571fb275d24472b833535666e85d.csv
tasktracker_python_max_digit_max_digit_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd,0,0,0.0,low-risk trace,python,max_digit,,0.1875,171,211.624,0,0,0,179,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4275_1805376686_1388731874761.0269_321b7a0f6a29c97153bb4b7979f4ada06ea9e7bd.csv
tasktracker_python_max_digit_max_digit_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe,0,0,0.0,low-risk trace,python,max_digit,NOT_SOLVED,0.0,173,576.485,0,0,0,173,8,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4504_22351360_264378440725.4904_301ddcded990d29eb0bee4ebbd2563a40a20cbfe.csv
tasktracker_python_max_digit_max_digit_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.2917,187,298.029,0,0,0,212,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4611_12390667_762127414508.162_9661c72753a7a42f09a59ca4312b1f38e63fd711.csv
tasktracker_python_max_digit_max_digit_4616_12699743_1458459585841.008_f22709df9e2aa94d29034614a0f2c47e5780fa8a,0,0,0.0,low-risk trace,python,max_digit,NOT_SOLVED,0.2917,664,814.182,0,0,0,501,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4616_12699743_1458459585841.008_f22709df9e2aa94d29034614a0f2c47e5780fa8a.csv
tasktracker_python_max_digit_max_digit_4728_33037179_1368906755853.7803_3db065dc6d95d07d78f519ce221e9b478f40d585,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,172,325.618,0,0,0,177,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4728_33037179_1368906755853.7803_3db065dc6d95d07d78f519ce221e9b478f40d585.csv
tasktracker_python_max_digit_max_digit_4808_30740638_849045201361.1283_d360e9bbfcd186275364283c8e5932a8562cca3e,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,102,117.116,0,0,0,104,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_4808_30740638_849045201361.1283_d360e9bbfcd186275364283c8e5932a8562cca3e.csv
tasktracker_python_max_digit_max_digit_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.2917,48,27.569,0,0,0,16,2,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_540904_1066047326_1236341010100.984_f8071bb858c5ef3356e4c5b98c0f6cc9aa5ec819.csv
tasktracker_python_max_digit_max_digit_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8,0,0,0.0,low-risk trace,python,max_digit,,0.1875,62,49.8,0,0,0,76,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_553955_1448988598_1132704530166.6194_7cc9cc9694fdbc362bfb79b5826e01dfc2c711f8.csv
tasktracker_python_max_digit_max_digit_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,97,54.993,0,0,0,87,5,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_583_470678335_982559139960.2112_cd7be00174c8eb66eea31ebfc85f2766d8b7c110.csv
tasktracker_python_max_digit_max_digit_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462,0,0,0.25,low-risk trace,python,max_digit,SOLVED,-1.0,406,497.647,0,0,0,447,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_7889_21041224_817720292175.449_608b5427041bf45d8c6f0e17e294792cb238b462.csv
tasktracker_python_max_digit_max_digit_7976_31874462_384210171184.86475_1fddd194b8f1aa8d24be94d52b5526c2edb66105,0,0,0.25,low-risk trace,python,max_digit,SOLVED,0.1875,183,195.416,0,0,0,178,9,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_7976_31874462_384210171184.86475_1fddd194b8f1aa8d24be94d52b5526c2edb66105.csv
tasktracker_python_max_digit_max_digit_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f,1,1,2.25,explicit paste action,python,max_digit,SOLVED,-1.0,386,702.471,1,1,1,317,25,data\raw\tasktracker\extracted\data_google_drive_anonymized (SIGSCE 2020)\python\max_digit\max_digit_7993_28784416_194213531538.28998_f693d0602d134e455a597233273a7f8e8fbc813f.csv
